Date,Reach,Sentiment
14-Aug-2022 05:52AM,0,Neutral
14-Aug-2022 05:20AM,1,Neutral
14-Aug-2022 04:30AM,109,Neutral
14-Aug-2022 04:20AM,11,Neutral
14-Aug-2022 04:13AM,51,Neutral
14-Aug-2022 04:05AM,1516,Neutral
14-Aug-2022 02:21AM,0,Positive
14-Aug-2022 02:03AM,44,Neutral
14-Aug-2022 01:30AM,3,Neutral
14-Aug-2022 01:19AM,13,Negative
14-Aug-2022 12:37AM,97,Neutral
14-Aug-2022 12:21AM,0,Neutral
14-Aug-2022 12:07AM,1490,Neutral
14-Aug-2022 12:05AM,130,Negative
14-Aug-2022 12:00AM,6,Neutral
13-Aug-2022 11:42PM,40,Neutral
13-Aug-2022 11:19PM,1772,Neutral
13-Aug-2022 10:57PM,283,Neutral
13-Aug-2022 10:15PM,28,Neutral
13-Aug-2022 09:56PM,264,Neutral
13-Aug-2022 09:54PM,0,Neutral
13-Aug-2022 09:53PM,144,Neutral
13-Aug-2022 09:15PM,0,Neutral
13-Aug-2022 08:57PM,10,Neutral
13-Aug-2022 08:49PM,0,Positive
13-Aug-2022 08:22PM,0,Positive
13-Aug-2022 08:17PM,62,Neutral
13-Aug-2022 08:14PM,102,Neutral
13-Aug-2022 07:35PM,263,Neutral
13-Aug-2022 07:26PM,263,Neutral
13-Aug-2022 07:26PM,0,Neutral
13-Aug-2022 07:23PM,263,Neutral
13-Aug-2022 07:23PM,263,Neutral
13-Aug-2022 07:22PM,263,Neutral
13-Aug-2022 07:07PM,264,Positive
13-Aug-2022 07:03PM,97,Neutral
13-Aug-2022 07:00PM,264,Neutral
13-Aug-2022 06:58PM,264,Negative
13-Aug-2022 06:48PM,54,Neutral
13-Aug-2022 06:48PM,117,Neutral
13-Aug-2022 06:31PM,15,Neutral
13-Aug-2022 06:26PM,415,Neutral
13-Aug-2022 05:53PM,0,Neutral
13-Aug-2022 05:19PM,0,Neutral
13-Aug-2022 04:31PM,0,Positive
13-Aug-2022 04:18PM,0,Positive
13-Aug-2022 04:11PM,264,Negative
13-Aug-2022 04:10PM,264,Negative
13-Aug-2022 04:10PM,264,Negative
13-Aug-2022 04:09PM,264,Negative
13-Aug-2022 04:08PM,264,Negative
13-Aug-2022 04:05PM,6236,Positive
13-Aug-2022 03:32PM,6,Neutral
13-Aug-2022 03:27PM,78,Neutral
13-Aug-2022 03:02PM,446,Positive
13-Aug-2022 02:46PM,8,Neutral
13-Aug-2022 02:34PM,157,Negative
13-Aug-2022 02:14PM,264,Negative
13-Aug-2022 02:10PM,264,Negative
13-Aug-2022 02:09PM,264,Negative
13-Aug-2022 02:08PM,264,Negative
13-Aug-2022 02:08PM,264,Negative
13-Aug-2022 01:11PM,288,Neutral
13-Aug-2022 12:51PM,376098,Neutral
13-Aug-2022 11:16AM,264,Neutral
13-Aug-2022 10:49AM,264,Neutral
13-Aug-2022 10:46AM,264,Neutral
13-Aug-2022 10:46AM,264,Neutral
13-Aug-2022 10:46AM,264,Neutral
13-Aug-2022 10:43AM,264,Positive
13-Aug-2022 10:43AM,264,Positive
13-Aug-2022 10:41AM,264,Neutral
13-Aug-2022 10:38AM,264,Neutral
13-Aug-2022 10:31AM,264,Negative
13-Aug-2022 10:31AM,264,Negative
13-Aug-2022 10:27AM,264,Negative
13-Aug-2022 09:15AM,0,Neutral
13-Aug-2022 09:00AM,0,Neutral
13-Aug-2022 08:07AM,0,Neutral
13-Aug-2022 08:03AM,0,Neutral
13-Aug-2022 06:35AM,0,Neutral
13-Aug-2022 04:26AM,0,Positive
13-Aug-2022 01:48AM,0,Neutral
13-Aug-2022 01:30AM,6675,Positive
13-Aug-2022 01:20AM,0,Neutral
13-Aug-2022 12:22AM,0,Positive
12-Aug-2022 11:50PM,860,Positive
12-Aug-2022 10:39PM,0,Positive
12-Aug-2022 10:31PM,0,Positive
12-Aug-2022 10:31PM,0,Positive
12-Aug-2022 10:23PM,8872,Neutral
12-Aug-2022 09:56PM,0,Neutral
12-Aug-2022 09:48PM,0,Neutral
12-Aug-2022 09:30PM,13,Neutral
12-Aug-2022 09:14PM,988,Neutral
12-Aug-2022 09:08PM,310,Neutral
12-Aug-2022 09:05PM,1424,Positive
12-Aug-2022 09:05PM,2071,Neutral
12-Aug-2022 09:04PM,822,Positive
12-Aug-2022 09:04PM,1401,Positive
12-Aug-2022 09:03PM,616,Neutral
12-Aug-2022 08:31PM,0,Neutral
12-Aug-2022 08:22PM,0,Neutral
12-Aug-2022 08:18PM,270954,Neutral
12-Aug-2022 07:40PM,0,Neutral
12-Aug-2022 07:34PM,954,Positive
12-Aug-2022 07:33PM,792,Neutral
12-Aug-2022 07:33PM,20626,Neutral
12-Aug-2022 07:33PM,17290,Neutral
12-Aug-2022 07:33PM,2400,Neutral
12-Aug-2022 07:33PM,14327,Neutral
12-Aug-2022 07:33PM,10773,Neutral
12-Aug-2022 07:33PM,5252,Neutral
12-Aug-2022 07:32PM,2071,Neutral
12-Aug-2022 07:32PM,865,Positive
12-Aug-2022 07:31PM,832,Positive
12-Aug-2022 07:28PM,0,Neutral
12-Aug-2022 07:21PM,0,Neutral
12-Aug-2022 07:08PM,422,Positive
12-Aug-2022 06:55PM,0,Neutral
12-Aug-2022 06:48PM,7728,Positive
12-Aug-2022 06:48PM,286303,Positive
12-Aug-2022 06:48PM,42097081,Positive
12-Aug-2022 06:27PM,19210,Neutral
12-Aug-2022 06:26PM,244,Neutral
12-Aug-2022 06:15PM,0,Neutral
12-Aug-2022 06:00PM,41673,Neutral
12-Aug-2022 05:17PM,264,Negative
12-Aug-2022 05:16PM,264,Neutral
12-Aug-2022 05:16PM,264,Neutral
12-Aug-2022 05:14PM,0,Neutral
12-Aug-2022 05:03PM,7091,Positive
12-Aug-2022 04:53PM,113,Neutral
12-Aug-2022 04:20PM,0,Positive
12-Aug-2022 04:19PM,264,Negative
12-Aug-2022 04:00PM,65,Neutral
12-Aug-2022 03:48PM,0,Positive
12-Aug-2022 03:46PM,264,Neutral
12-Aug-2022 03:45PM,264,Neutral
12-Aug-2022 03:45PM,264,Neutral
12-Aug-2022 03:43PM,264,Neutral
12-Aug-2022 03:42PM,264,Neutral
12-Aug-2022 03:36PM,7,Neutral
12-Aug-2022 03:28PM,264,Neutral
12-Aug-2022 03:26PM,264,Neutral
12-Aug-2022 03:16PM,264,Neutral
12-Aug-2022 03:15PM,264,Neutral
12-Aug-2022 03:15PM,264,Neutral
12-Aug-2022 03:15PM,264,Neutral
12-Aug-2022 03:14PM,264,Neutral
12-Aug-2022 03:02PM,82,Neutral
12-Aug-2022 02:35PM,264,Neutral
12-Aug-2022 02:30PM,264,Negative
12-Aug-2022 02:30PM,0,Positive
12-Aug-2022 02:27PM,264,Neutral
12-Aug-2022 02:18PM,264,Neutral
12-Aug-2022 02:16PM,264,Neutral
12-Aug-2022 01:59PM,0,Neutral
12-Aug-2022 01:59PM,5650841,Neutral
12-Aug-2022 01:35PM,263,Neutral
12-Aug-2022 01:12PM,26345800,Neutral
12-Aug-2022 01:04PM,100569,Neutral
12-Aug-2022 12:59PM,263,Neutral
12-Aug-2022 12:55PM,263,Neutral
12-Aug-2022 12:55PM,263,Neutral
12-Aug-2022 12:53PM,0,Neutral
12-Aug-2022 12:51PM,263,Neutral
12-Aug-2022 12:47PM,263,Neutral
12-Aug-2022 12:46PM,263,Neutral
12-Aug-2022 12:41PM,1608726,Positive
12-Aug-2022 12:30PM,5650841,Positive
12-Aug-2022 12:23PM,0,Neutral
12-Aug-2022 12:23PM,0,Neutral
12-Aug-2022 12:11PM,49,Neutral
12-Aug-2022 12:11PM,202,Neutral
12-Aug-2022 12:04PM,0,Positive
12-Aug-2022 11:52AM,325614,Neutral
12-Aug-2022 11:44AM,0,Neutral
12-Aug-2022 11:43AM,0,Neutral
12-Aug-2022 11:00AM,0,Negative
12-Aug-2022 10:37AM,300144,Neutral
12-Aug-2022 10:34AM,43755,Neutral
12-Aug-2022 10:21AM,8,Neutral
12-Aug-2022 10:10AM,167,Negative
12-Aug-2022 10:01AM,554,Positive
12-Aug-2022 10:01AM,0,Neutral
12-Aug-2022 10:01AM,168,Neutral
12-Aug-2022 09:57AM,1981,Neutral
12-Aug-2022 09:41AM,199,Neutral
12-Aug-2022 09:38AM,823,Neutral
12-Aug-2022 09:36AM,102262,Positive
12-Aug-2022 09:34AM,1154,Neutral
12-Aug-2022 09:32AM,0,Neutral
12-Aug-2022 09:25AM,249,Neutral
12-Aug-2022 09:23AM,0,Positive
12-Aug-2022 09:20AM,264,Negative
12-Aug-2022 09:19AM,264,Negative
12-Aug-2022 09:19AM,264,Negative
12-Aug-2022 09:18AM,264,Negative
12-Aug-2022 09:17AM,264,Negative
12-Aug-2022 09:16AM,202,Neutral
12-Aug-2022 09:15AM,264,Negative
12-Aug-2022 09:15AM,264,Negative
12-Aug-2022 09:15AM,264,Negative
12-Aug-2022 09:15AM,264,Negative
12-Aug-2022 09:14AM,264,Negative
12-Aug-2022 09:13AM,264,Negative
12-Aug-2022 09:13AM,264,Negative
12-Aug-2022 09:10AM,264,Negative
12-Aug-2022 09:10AM,264,Negative
12-Aug-2022 09:09AM,264,Negative
12-Aug-2022 09:09AM,264,Negative
12-Aug-2022 09:08AM,264,Negative
12-Aug-2022 08:59AM,0,Positive
12-Aug-2022 08:49AM,264,Positive
12-Aug-2022 08:48AM,264,Neutral
12-Aug-2022 08:07AM,1820,Neutral
12-Aug-2022 08:04AM,0,Positive
12-Aug-2022 06:41AM,9414762,Negative
12-Aug-2022 05:35AM,0,Neutral
12-Aug-2022 05:16AM,0,Positive
12-Aug-2022 05:15AM,6675,Positive
12-Aug-2022 04:48AM,0,Neutral
12-Aug-2022 04:44AM,571,Neutral
12-Aug-2022 02:39AM,229066,Positive
12-Aug-2022 12:58AM,155,Neutral
12-Aug-2022 12:48AM,0,Positive
12-Aug-2022 12:11AM,43755,Positive
12-Aug-2022 12:03AM,562,Neutral
11-Aug-2022 11:50PM,0,Neutral
11-Aug-2022 11:42PM,2,Neutral
11-Aug-2022 11:08PM,263,Negative
11-Aug-2022 11:03PM,263,Negative
11-Aug-2022 10:11PM,0,Neutral
11-Aug-2022 09:31PM,0,Positive
11-Aug-2022 09:31PM,0,Neutral
11-Aug-2022 09:31PM,0,Positive
11-Aug-2022 09:27PM,0,Neutral
11-Aug-2022 08:28PM,560,Positive
11-Aug-2022 08:23PM,7,Negative
11-Aug-2022 07:20PM,32934,Positive
11-Aug-2022 07:18PM,1264,Neutral
11-Aug-2022 07:10PM,0,Neutral
11-Aug-2022 07:10PM,0,Neutral
11-Aug-2022 05:26PM,263,Negative
11-Aug-2022 05:24PM,263,Neutral
11-Aug-2022 05:24PM,263,Neutral
11-Aug-2022 05:18PM,0,Neutral
11-Aug-2022 05:16PM,263,Neutral
11-Aug-2022 05:13PM,263,Neutral
11-Aug-2022 05:13PM,263,Neutral
11-Aug-2022 05:08PM,263,Neutral
11-Aug-2022 04:56PM,8,Neutral
11-Aug-2022 04:53PM,263,Neutral
11-Aug-2022 04:53PM,263,Neutral
11-Aug-2022 04:45PM,1,Negative
11-Aug-2022 04:24PM,388,Negative
11-Aug-2022 04:14PM,0,Positive
11-Aug-2022 03:43PM,266,Neutral
11-Aug-2022 03:34PM,115,Negative
11-Aug-2022 03:17PM,262,Neutral
11-Aug-2022 03:15PM,262,Neutral
11-Aug-2022 02:57PM,263,Neutral
11-Aug-2022 02:53PM,102262,Positive
11-Aug-2022 02:39PM,143,Positive
11-Aug-2022 02:32PM,10,Neutral
11-Aug-2022 02:31PM,10,Neutral
11-Aug-2022 02:25PM,10,Neutral
11-Aug-2022 02:25PM,10,Neutral
11-Aug-2022 02:24PM,10,Neutral
11-Aug-2022 02:24PM,10,Neutral
11-Aug-2022 02:22PM,10,Negative
11-Aug-2022 02:22PM,10,Negative
11-Aug-2022 02:21PM,10,Negative
11-Aug-2022 02:21PM,10,Negative
11-Aug-2022 02:21PM,10,Negative
11-Aug-2022 02:20PM,10,Negative
11-Aug-2022 02:20PM,10,Negative
11-Aug-2022 02:19PM,10,Negative
11-Aug-2022 02:19PM,10,Negative
11-Aug-2022 02:19PM,10,Negative
11-Aug-2022 02:18PM,186151,Positive
11-Aug-2022 02:17PM,10,Neutral
11-Aug-2022 02:15PM,10,Negative
11-Aug-2022 02:12PM,10,Neutral
11-Aug-2022 02:07PM,48246,Positive
11-Aug-2022 02:03PM,263,Negative
11-Aug-2022 02:03PM,0,Positive
11-Aug-2022 02:01PM,1280048,Neutral
11-Aug-2022 01:55PM,263,Neutral
11-Aug-2022 01:53PM,263,Negative
11-Aug-2022 01:48PM,743,Neutral
11-Aug-2022 01:27PM,262,Neutral
11-Aug-2022 01:26PM,3346254,Neutral
11-Aug-2022 01:07PM,262,Negative
11-Aug-2022 12:55PM,262,Negative
11-Aug-2022 12:53PM,262,Negative
11-Aug-2022 12:53PM,262,Negative
11-Aug-2022 12:38PM,0,Neutral
11-Aug-2022 12:36PM,0,Positive
11-Aug-2022 12:13PM,76,Neutral
11-Aug-2022 11:54AM,0,Neutral
11-Aug-2022 11:51AM,262,Neutral
11-Aug-2022 11:42AM,0,Neutral
11-Aug-2022 11:38AM,262,Neutral
11-Aug-2022 11:36AM,554,Neutral
11-Aug-2022 11:35AM,262,Negative
11-Aug-2022 11:01AM,262,Negative
11-Aug-2022 11:01AM,262,Negative
11-Aug-2022 11:01AM,262,Negative
11-Aug-2022 11:01AM,262,Negative
11-Aug-2022 10:06AM,262,Neutral
11-Aug-2022 10:06AM,262,Neutral
11-Aug-2022 10:06AM,262,Neutral
11-Aug-2022 10:05AM,262,Neutral
11-Aug-2022 10:04AM,262,Neutral
11-Aug-2022 10:04AM,262,Neutral
11-Aug-2022 10:03AM,262,Neutral
11-Aug-2022 09:37AM,131570,Positive
11-Aug-2022 09:25AM,426110,Neutral
11-Aug-2022 08:01AM,38,Neutral
11-Aug-2022 07:58AM,0,Positive
11-Aug-2022 07:15AM,605696,Neutral
11-Aug-2022 07:10AM,0,Positive
11-Aug-2022 07:10AM,0,Positive
11-Aug-2022 07:10AM,0,Positive
11-Aug-2022 07:01AM,15,Negative
11-Aug-2022 03:17AM,0,Neutral
11-Aug-2022 02:27AM,0,Neutral
10-Aug-2022 11:25PM,0,Neutral
10-Aug-2022 11:23PM,0,Neutral
10-Aug-2022 10:39PM,154,Neutral
10-Aug-2022 10:07PM,1051,Negative
10-Aug-2022 10:00PM,0,Neutral
10-Aug-2022 09:37PM,0,Negative
10-Aug-2022 09:17PM,110,Negative
10-Aug-2022 09:10PM,210,Negative
10-Aug-2022 09:00PM,392,Negative
10-Aug-2022 08:39PM,9721996,Neutral
10-Aug-2022 08:28PM,0,Neutral
10-Aug-2022 08:20PM,53,Negative
10-Aug-2022 07:45PM,263,Neutral
10-Aug-2022 06:21PM,0,Neutral
10-Aug-2022 06:21PM,44015,Neutral
10-Aug-2022 06:21PM,44015,Neutral
10-Aug-2022 06:21PM,1407,Neutral
10-Aug-2022 06:21PM,44015,Neutral
10-Aug-2022 06:10PM,0,Neutral
10-Aug-2022 05:37PM,0,Neutral
10-Aug-2022 05:33PM,14327,Neutral
10-Aug-2022 05:30PM,0,Neutral
10-Aug-2022 04:51PM,0,Neutral
10-Aug-2022 03:50PM,0,Neutral
10-Aug-2022 03:20PM,29514733,Neutral
10-Aug-2022 03:12PM,26345800,Neutral
10-Aug-2022 03:11PM,0,Positive
10-Aug-2022 02:52PM,80,Neutral
10-Aug-2022 02:47PM,100569,Neutral
10-Aug-2022 02:37PM,0,Neutral
10-Aug-2022 02:34PM,3,Negative
10-Aug-2022 12:54PM,0,Positive
10-Aug-2022 12:54PM,0,Positive
10-Aug-2022 12:32PM,74,Neutral
10-Aug-2022 12:30PM,18,Neutral
10-Aug-2022 12:05PM,3321,Neutral
10-Aug-2022 11:32AM,74,Neutral
10-Aug-2022 11:30AM,18,Neutral
10-Aug-2022 11:29AM,3312483,Neutral
10-Aug-2022 11:25AM,65,Neutral
10-Aug-2022 11:02AM,2,Positive
10-Aug-2022 10:29AM,0,Neutral
10-Aug-2022 10:13AM,264,Negative
10-Aug-2022 10:12AM,264,Negative
10-Aug-2022 10:06AM,264,Negative
10-Aug-2022 10:06AM,264,Negative
10-Aug-2022 10:04AM,264,Negative
10-Aug-2022 10:02AM,264,Negative
10-Aug-2022 09:05AM,0,Positive
10-Aug-2022 09:05AM,0,Neutral
10-Aug-2022 09:05AM,0,Neutral
10-Aug-2022 08:06AM,0,Negative
10-Aug-2022 06:01AM,0,Neutral
10-Aug-2022 05:55AM,16546220,Neutral
10-Aug-2022 03:30AM,0,Neutral
10-Aug-2022 01:20AM,39,Neutral
10-Aug-2022 12:34AM,127373,Neutral
09-Aug-2022 10:56PM,300144,Neutral
09-Aug-2022 10:44PM,0,Neutral
09-Aug-2022 10:41PM,2682183,Neutral
09-Aug-2022 10:35PM,17,Positive
09-Aug-2022 10:08PM,263,Neutral
09-Aug-2022 10:04PM,263,Neutral
09-Aug-2022 10:04PM,263,Neutral
09-Aug-2022 10:04PM,263,Neutral
09-Aug-2022 10:03PM,263,Neutral
09-Aug-2022 10:02PM,263,Neutral
09-Aug-2022 10:02PM,263,Neutral
09-Aug-2022 09:53PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:51PM,263,Negative
09-Aug-2022 09:30PM,263,Neutral
09-Aug-2022 09:30PM,263,Neutral
09-Aug-2022 09:29PM,263,Neutral
09-Aug-2022 09:29PM,263,Neutral
09-Aug-2022 09:28PM,263,Neutral
09-Aug-2022 09:28PM,263,Neutral
09-Aug-2022 09:27PM,263,Negative
09-Aug-2022 09:26PM,263,Negative
09-Aug-2022 09:24PM,264,Negative
09-Aug-2022 09:19PM,0,Neutral
09-Aug-2022 09:15PM,0,Neutral
09-Aug-2022 08:50PM,0,Neutral
09-Aug-2022 08:37PM,1380,Negative
09-Aug-2022 08:15PM,22921,Neutral
09-Aug-2022 08:15PM,0,Positive
09-Aug-2022 08:12PM,0,Neutral
09-Aug-2022 08:03PM,263,Negative
09-Aug-2022 08:02PM,263,Negative
09-Aug-2022 08:00PM,263,Neutral
09-Aug-2022 08:00PM,263,Neutral
09-Aug-2022 07:59PM,263,Neutral
09-Aug-2022 07:44PM,43193,Neutral
09-Aug-2022 07:22PM,264,Neutral
09-Aug-2022 07:21PM,22,Neutral
09-Aug-2022 07:20PM,264,Negative
09-Aug-2022 06:02PM,322808,Neutral
09-Aug-2022 05:49PM,0,Neutral
09-Aug-2022 05:24PM,480,Positive
09-Aug-2022 05:22PM,268,Neutral
09-Aug-2022 05:03PM,4699,Neutral
09-Aug-2022 05:03PM,1297,Neutral
09-Aug-2022 05:03PM,62796,Neutral
09-Aug-2022 05:03PM,2400,Neutral
09-Aug-2022 05:03PM,59995,Neutral
09-Aug-2022 05:03PM,27041,Neutral
09-Aug-2022 04:43PM,12321852,Neutral
09-Aug-2022 04:29PM,0,Neutral
09-Aug-2022 04:22PM,69,Neutral
09-Aug-2022 04:19PM,6,Not Rated
09-Aug-2022 04:18PM,3635,Neutral
09-Aug-2022 04:18PM,71376,Neutral
09-Aug-2022 04:18PM,37486,Neutral
09-Aug-2022 04:16PM,0,Neutral
09-Aug-2022 04:02PM,306,Neutral
09-Aug-2022 03:36PM,0,Neutral
09-Aug-2022 03:12PM,103302,Neutral
09-Aug-2022 03:04PM,1004,Neutral
09-Aug-2022 02:23PM,62796,Neutral
09-Aug-2022 02:23PM,8045,Neutral
09-Aug-2022 02:23PM,20209,Neutral
09-Aug-2022 02:23PM,302,Neutral
09-Aug-2022 02:23PM,80348,Neutral
09-Aug-2022 02:18PM,515666,Neutral
09-Aug-2022 01:57PM,7091,Neutral
09-Aug-2022 01:55PM,1,Neutral
09-Aug-2022 01:53PM,1157,Neutral
09-Aug-2022 01:29PM,3446414,Neutral
09-Aug-2022 01:05PM,0,Positive
09-Aug-2022 12:48PM,723,Neutral
09-Aug-2022 12:47PM,4,Neutral
09-Aug-2022 12:46PM,243,Neutral
09-Aug-2022 12:46PM,12528888,Neutral
09-Aug-2022 12:37PM,19868411,Positive
09-Aug-2022 12:26PM,8413787,Neutral
09-Aug-2022 12:09PM,264,Neutral
09-Aug-2022 12:08PM,264,Neutral
09-Aug-2022 12:08PM,264,Neutral
09-Aug-2022 12:08PM,264,Neutral
09-Aug-2022 12:08PM,264,Neutral
09-Aug-2022 12:05PM,64,Neutral
09-Aug-2022 12:01PM,1897538,Neutral
09-Aug-2022 11:40AM,77572,Neutral
09-Aug-2022 11:04AM,11,Neutral
09-Aug-2022 10:29AM,18831,Neutral
09-Aug-2022 10:21AM,4329,Neutral
09-Aug-2022 10:13AM,0,Positive
09-Aug-2022 09:22AM,264,Neutral
09-Aug-2022 09:22AM,264,Neutral
09-Aug-2022 09:21AM,264,Neutral
09-Aug-2022 09:21AM,264,Neutral
09-Aug-2022 09:16AM,1118,Neutral
09-Aug-2022 09:02AM,0,Positive
09-Aug-2022 08:51AM,7,Neutral
09-Aug-2022 08:48AM,5547997,Positive
09-Aug-2022 08:06AM,54,Positive
09-Aug-2022 04:32AM,0,Positive
09-Aug-2022 04:13AM,1820,Positive
09-Aug-2022 03:31AM,551,Neutral
09-Aug-2022 03:01AM,0,Positive
09-Aug-2022 01:51AM,1089169,Neutral
09-Aug-2022 01:32AM,5650841,Neutral
09-Aug-2022 12:47AM,0,Neutral
09-Aug-2022 12:41AM,0,Negative
09-Aug-2022 12:02AM,172118,Neutral
08-Aug-2022 11:59PM,7091,Neutral
08-Aug-2022 11:32PM,13,Not Rated
08-Aug-2022 11:13PM,0,Neutral
08-Aug-2022 11:09PM,0,Positive
08-Aug-2022 10:44PM,11,Neutral
08-Aug-2022 10:43PM,263,Neutral
08-Aug-2022 10:41PM,263,Negative
08-Aug-2022 10:41PM,263,Negative
08-Aug-2022 10:40PM,263,Negative
08-Aug-2022 10:26PM,263,Negative
08-Aug-2022 10:26PM,263,Negative
08-Aug-2022 10:26PM,263,Negative
08-Aug-2022 10:25PM,263,Negative
08-Aug-2022 10:25PM,263,Negative
08-Aug-2022 10:24PM,263,Positive
08-Aug-2022 10:17PM,186151,Positive
08-Aug-2022 10:08PM,251,Neutral
08-Aug-2022 10:05PM,248844,Neutral
08-Aug-2022 10:03PM,71376,Neutral
08-Aug-2022 10:03PM,80348,Neutral
08-Aug-2022 10:03PM,2826,Neutral
08-Aug-2022 10:00PM,93111,Neutral
08-Aug-2022 10:00PM,163723,Neutral
08-Aug-2022 10:00PM,797908,Neutral
08-Aug-2022 10:00PM,1817377,Neutral
08-Aug-2022 10:00PM,87378,Neutral
08-Aug-2022 10:00PM,296139,Neutral
08-Aug-2022 09:09PM,0,Positive
08-Aug-2022 09:04PM,0,Positive
08-Aug-2022 08:35PM,263,Neutral
08-Aug-2022 08:34PM,0,Neutral
08-Aug-2022 08:24PM,263,Negative
08-Aug-2022 08:22PM,263,Neutral
08-Aug-2022 08:09PM,0,Positive
08-Aug-2022 07:50PM,73,Neutral
08-Aug-2022 07:44PM,11,Positive
08-Aug-2022 07:28PM,0,Positive
08-Aug-2022 07:23PM,72819,Neutral
08-Aug-2022 07:13PM,62,Neutral
08-Aug-2022 07:13PM,921,Neutral
08-Aug-2022 07:12PM,2067684,Neutral
08-Aug-2022 07:06PM,809,Neutral
08-Aug-2022 07:05PM,255,Neutral
08-Aug-2022 07:04PM,655019,Neutral
08-Aug-2022 07:03PM,3081,Neutral
08-Aug-2022 07:03PM,4699,Neutral
08-Aug-2022 07:03PM,59995,Neutral
08-Aug-2022 07:02PM,868,Neutral
08-Aug-2022 07:01PM,13401,Neutral
08-Aug-2022 07:00PM,19199645,Positive
08-Aug-2022 07:00PM,182165,Neutral
08-Aug-2022 06:55PM,42097081,Neutral
08-Aug-2022 06:53PM,438952,Positive
08-Aug-2022 06:51PM,218769,Neutral
08-Aug-2022 06:50PM,5257,Neutral
08-Aug-2022 06:31PM,696901,Neutral
08-Aug-2022 06:27PM,264,Neutral
08-Aug-2022 06:02PM,70603,Neutral
08-Aug-2022 06:02PM,4052912,Neutral
08-Aug-2022 05:46PM,11,Neutral
08-Aug-2022 05:43PM,0,Negative
08-Aug-2022 05:41PM,5583,Neutral
08-Aug-2022 05:33PM,12129,Neutral
08-Aug-2022 05:30PM,27,Neutral
08-Aug-2022 05:30PM,3395085,Neutral
08-Aug-2022 05:30PM,42097081,Neutral
08-Aug-2022 05:28PM,455,Neutral
08-Aug-2022 04:36PM,264,Neutral
08-Aug-2022 04:21PM,883,Neutral
08-Aug-2022 04:19PM,46,Positive
08-Aug-2022 04:11PM,110,Neutral
08-Aug-2022 03:58PM,264,Negative
08-Aug-2022 03:56PM,2047,Neutral
08-Aug-2022 03:55PM,263,Negative
08-Aug-2022 03:48PM,50282,Neutral
08-Aug-2022 03:45PM,0,Positive
08-Aug-2022 03:45PM,4301,Neutral
08-Aug-2022 03:41PM,0,Neutral
08-Aug-2022 03:39PM,43755,Positive
08-Aug-2022 03:36PM,35,Neutral
08-Aug-2022 03:31PM,103860,Positive
08-Aug-2022 03:31PM,0,Positive
08-Aug-2022 03:20PM,0,Neutral
08-Aug-2022 03:11PM,29514733,Neutral
08-Aug-2022 02:56PM,90150,Neutral
08-Aug-2022 02:56PM,0,Neutral
08-Aug-2022 02:37PM,37,Neutral
08-Aug-2022 02:36PM,1615,Neutral
08-Aug-2022 02:34PM,0,Neutral
08-Aug-2022 02:30PM,0,Neutral
08-Aug-2022 02:30PM,459859,Neutral
08-Aug-2022 02:25PM,321,Neutral
08-Aug-2022 02:24PM,9679,Neutral
08-Aug-2022 02:17PM,657600,Neutral
08-Aug-2022 01:53PM,111624,Positive
08-Aug-2022 01:47PM,4866322,Neutral
08-Aug-2022 01:44PM,0,Neutral
08-Aug-2022 01:38PM,42025438,Neutral
08-Aug-2022 01:38PM,0,Neutral
08-Aug-2022 01:36PM,5650841,Neutral
08-Aug-2022 01:31PM,883,Positive
08-Aug-2022 01:29PM,588269,Neutral
08-Aug-2022 01:29PM,386871,Neutral
08-Aug-2022 01:28PM,47856,Positive
08-Aug-2022 01:28PM,58327,Positive
08-Aug-2022 01:28PM,96183,Positive
08-Aug-2022 01:27PM,672676,Positive
08-Aug-2022 01:26PM,303,Neutral
08-Aug-2022 01:25PM,392188,Neutral
08-Aug-2022 01:23PM,7322,Positive
08-Aug-2022 01:23PM,205281,Positive
08-Aug-2022 01:23PM,134871,Positive
08-Aug-2022 01:23PM,61467,Positive
08-Aug-2022 01:23PM,529614,Positive
08-Aug-2022 01:23PM,1676796,Positive
08-Aug-2022 01:23PM,75682,Positive
08-Aug-2022 01:14PM,235639,Positive
08-Aug-2022 01:11PM,786291,Positive
08-Aug-2022 01:08PM,0,Neutral
08-Aug-2022 01:07PM,0,Neutral
08-Aug-2022 01:05PM,3225268,Neutral
08-Aug-2022 12:59PM,70,Neutral
08-Aug-2022 12:54PM,74186,Positive
08-Aug-2022 12:53PM,1897538,Neutral
08-Aug-2022 12:53PM,0,Neutral
08-Aug-2022 12:43PM,1254,Neutral
08-Aug-2022 12:30PM,0,Neutral
08-Aug-2022 12:30PM,0,Positive
08-Aug-2022 12:29PM,755,Neutral
08-Aug-2022 12:28PM,363857,Neutral
08-Aug-2022 12:22PM,147,Neutral
08-Aug-2022 12:10PM,16174,Neutral
08-Aug-2022 12:08PM,250561,Positive
08-Aug-2022 12:04PM,718,Neutral
08-Aug-2022 12:01PM,264,Negative
08-Aug-2022 12:00PM,264,Negative
08-Aug-2022 11:59AM,264,Negative
08-Aug-2022 11:56AM,1822,Neutral
